AssignmentID,EmployeeID,ProjectID,AllocationPercent,AssignmentStart,AssignmentEnd,Status
449,EMP0028273,PRJ00698,100,2025-06-20,,Assigned
450,EMP0074292,PRJ00698,100,2025-06-20,,Assigned
451,EMP0087071,PRJ00664,100,2026-05-01,,Assigned
452,EMP0057363,PRJ00177,100,2025-12-03,,Assigned
453,EMP0034856,PRJ00698,100,2025-06-20,,Assigned
454,EMP0075267,PRJ00664,60,2026-05-01,,Assigned
455,EMP0075267,PRJ00854,40,2026-01-27,,Assigned
456,EMP0026681,PRJ00157,100,2025-05-04,,Assigned
457,EMP0081912,PRJ00157,100,2025-05-04,,Assigned
458,EMP0044936,PRJ00698,50,2025-06-20,,Assigned
459,EMP0044936,PRJ00664,50,2026-05-01,,Assigned
460,EMP0054508,PRJ00152,100,2025-03-27,,Assigned
461,EMP0038517,PRJ00710,100,2026-05-15,,Assigned
462,EMP0025793,PRJ00710,100,2026-05-15,,Assigned
463,EMP0082404,PRJ00664,100,2026-05-01,,Assigned
464,EMP0083794,PRJ00644,100,2025-08-08,,Assigned
465,EMP0086340,PRJ00157,100,2025-05-04,,Assigned
466,EMP0050267,PRJ00644,100,2025-08-08,,Assigned
467,EMP0009652,PRJ00152,100,2025-03-27,,Assigned
468,EMP0022279,PRJ00644,40,2025-08-08,,Assigned
469,EMP0022279,PRJ00854,30,2026-01-27,,Assigned
470,EMP0022279,PRJ00836,30,2025-08-01,,Assigned
471,EMP0075069,PRJ00177,100,2025-12-03,,Assigned
472,EMP0009064,PRJ00836,50,2025-08-01,,Assigned
473,EMP0009064,PRJ00177,30,2025-12-03,,Assigned
474,EMP0009064,PRJ00664,20,2026-05-01,,Assigned
475,EMP0045998,PRJ00716,100,2026-06-23,,Assigned
476,EMP0055041,PRJ00836,60,2025-08-01,,Assigned
477,EMP0055041,PRJ00152,40,2025-03-27,,Assigned
478,EMP0089509,PRJ00152,50,2025-03-27,,Assigned
479,EMP0089509,PRJ00157,25,2025-05-04,,Assigned
480,EMP0089509,PRJ00710,25,2026-05-15,,Assigned
481,EMP0028801,PRJ00698,100,2025-06-20,,Assigned
482,EMP0069088,PRJ00157,100,2025-05-04,,Assigned
483,EMP0009895,PRJ00157,100,2025-05-04,,Assigned
484,EMP0046981,PRJ00152,50,2025-03-27,,Assigned
485,EMP0046981,PRJ00710,25,2026-05-15,,Assigned
486,EMP0046981,PRJ00698,25,2025-06-20,,Assigned
487,EMP0081466,PRJ00644,100,2025-08-08,,Assigned
488,EMP0035181,PRJ00710,50,2026-05-15,,Assigned
489,EMP0035181,PRJ00698,50,2025-06-20,,Assigned
490,EMP0019927,PRJ00177,70,2025-12-03,,Assigned
491,EMP0019927,PRJ00157,30,2025-05-04,,Assigned
492,EMP0074313,PRJ00710,100,2026-05-15,,Assigned
493,EMP0097029,PRJ00152,60,2025-03-27,,Assigned
494,EMP0097029,PRJ00644,40,2025-08-08,,Assigned
495,EMP0041723,PRJ00644,100,2025-08-08,,Assigned
496,EMP0055421,PRJ00698,60,2025-06-20,,Assigned
497,EMP0055421,PRJ00836,40,2025-08-01,,Assigned
498,EMP0021194,PRJ00716,100,2026-06-23,,Assigned
499,EMP0010336,PRJ00644,100,2025-08-08,,Assigned
500,EMP0006435,PRJ00716,100,2026-06-23,,Assigned
501,EMP0067656,PRJ00716,50,2026-06-23,,Assigned
502,EMP0067656,PRJ00152,30,2025-03-27,,Assigned
503,EMP0067656,PRJ00664,20,2026-05-01,,Assigned
504,EMP0089124,PRJ00644,40,2025-08-08,,Assigned
505,EMP0089124,PRJ00177,30,2025-12-03,,Assigned
506,EMP0089124,PRJ00854,30,2026-01-27,,Assigned
507,EMP0080839,PRJ00664,60,2026-05-01,,Assigned
508,EMP0080839,PRJ00152,40,2025-03-27,,Assigned
509,EMP0008157,PRJ00664,100,2026-05-01,,Assigned
510,EMP0032452,PRJ00836,50,2025-08-01,,Assigned
511,EMP0032452,PRJ00644,50,2025-08-08,,Assigned
512,EMP0070313,PRJ00698,100,2025-06-20,,Assigned
513,EMP0031787,PRJ00177,100,2025-12-03,,Assigned
514,EMP0036630,PRJ00157,50,2025-05-04,,Assigned
515,EMP0036630,PRJ00854,50,2026-01-27,,Assigned
516,EMP0030176,PRJ00710,100,2026-05-15,,Assigned
517,EMP0010063,PRJ00152,100,2025-03-27,,Assigned
518,EMP0046392,PRJ00177,100,2025-12-03,,Assigned
519,EMP0012232,PRJ00152,100,2025-03-27,,Assigned
520,EMP0065930,PRJ00698,100,2025-06-20,,Assigned
521,EMP0047786,PRJ00152,100,2025-03-27,,Assigned
522,EMP0028450,PRJ00698,60,2025-06-20,,Assigned
523,EMP0028450,PRJ00644,40,2025-08-08,,Assigned
524,EMP0076916,PRJ00710,40,2026-05-15,,Assigned
525,EMP0076916,PRJ00698,30,2025-06-20,,Assigned
526,EMP0076916,PRJ00177,30,2025-12-03,,Assigned
527,EMP0000551,PRJ00836,100,2025-08-01,,Assigned
528,EMP0007600,PRJ00995,100,2025-08-17,,Assigned
529,EMP0094691,PRJ00664,70,2026-05-01,,Assigned
530,EMP0094691,PRJ00698,30,2025-06-20,,Assigned
531,EMP0017931,PRJ00716,70,2026-06-23,,Assigned
532,EMP0017931,PRJ00836,30,2025-08-01,,Assigned
533,EMP0038710,PRJ00698,60,2025-06-20,,Assigned
534,EMP0038710,PRJ00854,40,2026-01-27,,Assigned
535,EMP0015375,PRJ00157,100,2025-05-04,,Assigned
536,EMP0053541,PRJ00644,60,2025-08-08,,Assigned
537,EMP0053541,PRJ00710,40,2026-05-15,,Assigned
538,EMP0072491,PRJ00716,100,2026-06-23,,Assigned
539,EMP0031700,PRJ00644,100,2025-08-08,,Assigned
540,EMP0072414,PRJ00836,100,2025-08-01,,Assigned
541,EMP0042608,PRJ00152,100,2025-03-27,,Assigned
542,EMP0023551,PRJ00995,100,2025-08-17,,Assigned
543,EMP0021712,PRJ00009,70,2025-05-18,,Assigned
544,EMP0021712,PRJ00716,30,2026-06-23,,Assigned
545,EMP0005300,PRJ00710,70,2026-05-15,,Assigned
546,EMP0005300,PRJ00664,30,2026-05-01,,Assigned
547,EMP0066540,PRJ00836,100,2025-08-01,,Assigned
548,EMP0048681,PRJ00152,100,2025-03-27,,Assigned
549,EMP0083924,PRJ00854,100,2026-01-27,,Assigned
550,EMP0016736,PRJ00664,60,2026-05-01,,Assigned
551,EMP0016736,PRJ00698,40,2025-06-20,,Assigned
552,EMP0026093,PRJ00177,100,2025-12-03,,Assigned
553,EMP0022971,PRJ00716,100,2026-06-23,,Assigned
554,EMP0031096,PRJ00157,60,2025-05-04,,Assigned
555,EMP0031096,PRJ00836,40,2025-08-01,,Assigned
556,EMP0013848,PRJ00995,70,2025-08-17,,Assigned
557,EMP0013848,PRJ00854,30,2026-01-27,,Assigned
558,EMP0099177,PRJ00698,100,2025-06-20,,Assigned
559,EMP0064504,PRJ00698,100,2025-06-20,,Assigned
560,EMP0064920,PRJ00854,100,2026-01-27,,Assigned
561,EMP0069151,PRJ00710,100,2026-05-15,,Assigned
562,EMP0010006,PRJ00716,100,2026-06-23,,Assigned
563,EMP0042051,PRJ00009,100,2025-05-18,,Assigned
564,EMP0073928,PRJ00716,50,2026-06-23,,Assigned
565,EMP0073928,PRJ00710,50,2026-05-15,,Assigned
566,EMP0019566,PRJ00698,100,2025-06-20,,Assigned
567,EMP0068005,PRJ00716,100,2026-06-23,,Assigned
568,EMP0031022,PRJ00710,50,2026-05-15,,Assigned
569,EMP0031022,PRJ00698,50,2025-06-20,,Assigned
570,EMP0069060,PRJ00716,50,2026-06-23,,Assigned
571,EMP0069060,PRJ00995,25,2025-08-17,,Assigned
572,EMP0069060,PRJ00152,25,2025-03-27,,Assigned
573,EMP0020487,PRJ00664,70,2026-05-01,,Assigned
574,EMP0020487,PRJ00710,30,2026-05-15,,Assigned
575,EMP0023917,PRJ00177,100,2025-12-03,,Assigned
576,EMP0094435,PRJ00644,100,2025-08-08,,Assigned
577,EMP0095251,PRJ00644,60,2025-08-08,,Assigned
578,EMP0095251,PRJ00716,40,2026-06-23,,Assigned
579,EMP0008118,PRJ00854,70,2026-01-27,,Assigned
580,EMP0008118,PRJ00152,30,2025-03-27,,Assigned
581,EMP0025897,PRJ00836,70,2025-08-01,,Assigned
582,EMP0025897,PRJ00644,30,2025-08-08,,Assigned
583,EMP0028440,PRJ00836,100,2025-08-01,,Assigned
584,EMP0093704,PRJ00644,60,2025-08-08,,Assigned
585,EMP0093704,PRJ00664,40,2026-05-01,,Assigned
586,EMP0086428,PRJ00152,70,2025-03-27,,Assigned
587,EMP0086428,PRJ00009,30,2025-05-18,,Assigned
588,EMP0050167,PRJ00854,50,2026-01-27,,Assigned
589,EMP0050167,PRJ00152,50,2025-03-27,,Assigned
590,EMP0030312,PRJ00836,100,2025-08-01,,Assigned
591,EMP0075706,PRJ00836,100,2025-08-01,,Assigned
592,EMP0006793,PRJ00664,70,2026-05-01,,Assigned
593,EMP0006793,PRJ00995,30,2025-08-17,,Assigned
594,EMP0022053,PRJ00152,100,2025-03-27,,Assigned
595,EMP0095574,PRJ00664,70,2026-05-01,,Assigned
596,EMP0095574,PRJ00716,30,2026-06-23,,Assigned
597,EMP0092270,PRJ00836,60,2025-08-01,,Assigned
598,EMP0092270,PRJ00177,40,2025-12-03,,Assigned
599,EMP0092228,PRJ00009,60,2025-05-18,,Assigned
600,EMP0092228,PRJ00698,40,2025-06-20,,Assigned
601,EMP0049648,PRJ00177,100,2025-12-03,,Assigned
602,EMP0074940,PRJ00698,100,2025-06-20,,Assigned
603,EMP0027374,PRJ00201,50,2025-04-16,,Assigned
604,EMP0027374,PRJ00644,25,2025-08-08,,Assigned
605,EMP0027374,PRJ00152,25,2025-03-27,,Assigned
606,EMP0069766,PRJ00152,100,2025-03-27,,Assigned
607,EMP0029234,PRJ00710,100,2026-05-15,,Assigned
608,EMP0071482,PRJ00995,100,2025-08-17,,Assigned
609,EMP0077874,PRJ00157,100,2025-05-04,,Assigned
610,EMP0003072,PRJ00716,100,2026-06-23,,Assigned
611,EMP0071940,PRJ00664,100,2026-05-01,,Assigned
612,EMP0013145,PRJ00009,100,2025-05-18,,Assigned
613,EMP0074541,PRJ00836,100,2025-08-01,,Assigned
614,EMP0090457,PRJ00836,100,2025-08-01,,Assigned
615,EMP0056716,PRJ00177,70,2025-12-03,,Assigned
616,EMP0056716,PRJ00854,30,2026-01-27,,Assigned
617,EMP0012341,PRJ00201,100,2025-04-16,,Assigned
618,EMP0023714,PRJ00664,100,2026-05-01,,Assigned
619,EMP0063223,PRJ00664,100,2026-05-01,,Assigned
620,EMP0022990,PRJ00836,50,2025-08-01,,Assigned
621,EMP0022990,PRJ00009,50,2025-05-18,,Assigned
622,EMP0000867,PRJ00854,100,2026-01-27,,Assigned
623,EMP0041198,PRJ00644,50,2025-08-08,,Assigned
624,EMP0041198,PRJ00152,30,2025-03-27,,Assigned
625,EMP0041198,PRJ00177,20,2025-12-03,,Assigned
626,EMP0081515,PRJ00836,50,2025-08-01,,Assigned
627,EMP0081515,PRJ00698,25,2025-06-20,,Assigned
628,EMP0081515,PRJ00995,25,2025-08-17,,Assigned
629,EMP0010181,PRJ00854,50,2026-01-27,,Assigned
630,EMP0010181,PRJ00995,50,2025-08-17,,Assigned
631,EMP0057148,PRJ00009,100,2025-05-18,,Assigned
632,EMP0086840,PRJ00152,100,2025-03-27,,Assigned
633,EMP0009187,PRJ00664,100,2026-05-01,,Assigned
634,EMP0065644,PRJ00710,100,2026-05-15,,Assigned
635,EMP0020860,PRJ00201,100,2025-04-16,,Assigned
636,EMP0085446,PRJ00710,70,2026-05-15,,Assigned
637,EMP0085446,PRJ00836,30,2025-08-01,,Assigned
638,EMP0076200,PRJ00716,100,2026-06-23,,Assigned
639,EMP0086400,PRJ00716,60,2026-06-23,,Assigned
640,EMP0086400,PRJ00854,40,2026-01-27,,Assigned
641,EMP0079934,PRJ00644,50,2025-08-08,,Assigned
642,EMP0079934,PRJ00152,25,2025-03-27,,Assigned
643,EMP0079934,PRJ00698,25,2025-06-20,,Assigned
644,EMP0073289,PRJ00716,100,2026-06-23,,Assigned
645,EMP0023079,PRJ00664,100,2026-05-01,,Assigned
646,EMP0069772,PRJ00152,100,2025-03-27,,Assigned
647,EMP0005866,PRJ00201,100,2025-04-16,,Assigned
648,EMP0087856,PRJ00157,100,2025-05-04,,Assigned
649,EMP0017329,PRJ00157,100,2025-05-04,,Assigned
650,EMP0045059,PRJ00177,70,2025-12-03,,Assigned
651,EMP0045059,PRJ00152,30,2025-03-27,,Assigned
652,EMP0056421,PRJ00009,50,2025-05-18,,Assigned
653,EMP0056421,PRJ00995,30,2025-08-17,,Assigned
654,EMP0056421,PRJ00644,20,2025-08-08,,Assigned
655,EMP0061170,PRJ00710,60,2026-05-15,,Assigned
656,EMP0061170,PRJ00836,40,2025-08-01,,Assigned
657,EMP0005908,PRJ00644,100,2025-08-08,,Assigned
658,EMP0063963,PRJ00836,100,2025-08-01,,Assigned
659,EMP0082018,PRJ00644,100,2025-08-08,,Assigned
660,EMP0092913,PRJ00201,40,2025-04-16,,Assigned
661,EMP0092913,PRJ00698,30,2025-06-20,,Assigned
662,EMP0092913,PRJ00152,30,2025-03-27,,Assigned
663,EMP0022510,PRJ00854,100,2026-01-27,,Assigned
664,EMP0037608,PRJ00644,100,2025-08-08,,Assigned
665,EMP0023552,PRJ00716,100,2026-06-23,,Assigned
666,EMP0041558,PRJ00644,100,2025-08-08,,Assigned
667,EMP0043956,PRJ00157,100,2025-05-04,,Assigned
668,EMP0004453,PRJ00664,70,2026-05-01,,Assigned
669,EMP0004453,PRJ00710,30,2026-05-15,,Assigned
670,EMP0038038,PRJ00710,100,2026-05-15,,Assigned
671,EMP0038543,PRJ00664,50,2026-05-01,,Assigned
672,EMP0038543,PRJ00710,50,2026-05-15,,Assigned
673,EMP0066612,PRJ00644,70,2025-08-08,,Assigned
674,EMP0066612,PRJ00177,30,2025-12-03,,Assigned
675,EMP0073365,PRJ00152,100,2025-03-27,,Assigned
676,EMP0079415,PRJ00995,100,2025-08-17,,Assigned
677,EMP0052691,PRJ00157,100,2025-05-04,,Assigned
678,EMP0087950,PRJ00644,100,2025-08-08,,Assigned
679,EMP0090565,PRJ00644,100,2025-08-08,,Assigned
680,EMP0014935,PRJ00698,100,2025-06-20,,Assigned
681,EMP0042777,PRJ00152,100,2025-03-27,,Assigned
682,EMP0019985,PRJ00716,100,2026-06-23,,Assigned
683,EMP0014538,PRJ00664,100,2026-05-01,,Assigned
684,EMP0093529,PRJ00710,100,2026-05-15,,Assigned
685,EMP0024310,PRJ00644,100,2025-08-08,,Assigned
686,EMP0005402,PRJ00644,100,2025-08-08,,Assigned
687,EMP0044198,PRJ00152,50,2025-03-27,,Assigned
688,EMP0044198,PRJ00698,50,2025-06-20,,Assigned
689,EMP0048799,PRJ00710,100,2026-05-15,,Assigned
690,EMP0069334,PRJ00664,100,2026-05-01,,Assigned
691,EMP0033525,PRJ00152,100,2025-03-27,,Assigned
692,EMP0050294,PRJ00664,100,2026-05-01,,Assigned
693,EMP0051677,PRJ00716,100,2026-06-23,,Assigned
694,EMP0042222,PRJ00664,100,2026-05-01,,Assigned
695,EMP0087369,PRJ00009,50,2025-05-18,,Assigned
696,EMP0087369,PRJ00157,30,2025-05-04,,Assigned
697,EMP0087369,PRJ00716,20,2026-06-23,,Assigned
698,EMP0011060,PRJ00177,100,2025-12-03,,Assigned
699,EMP0022429,PRJ00836,100,2025-08-01,,Assigned
700,EMP0039625,PRJ00157,100,2025-05-04,,Assigned
701,EMP0061588,PRJ00157,50,2025-05-04,,Assigned
702,EMP0061588,PRJ00995,30,2025-08-17,,Assigned
703,EMP0061588,PRJ00710,20,2026-05-15,,Assigned
704,EMP0076980,PRJ00716,100,2026-06-23,,Assigned
705,EMP0079055,PRJ00152,40,2025-03-27,,Assigned
706,EMP0079055,PRJ00644,30,2025-08-08,,Assigned
707,EMP0079055,PRJ00009,30,2025-05-18,,Assigned
708,EMP0063326,PRJ00157,100,2025-05-04,,Assigned
709,EMP0089988,PRJ00716,100,2026-06-23,,Assigned
710,EMP0076641,PRJ00836,100,2025-08-01,,Assigned
711,EMP0000990,PRJ00664,70,2026-05-01,,Assigned
712,EMP0000990,PRJ00836,30,2025-08-01,,Assigned
713,EMP0005961,PRJ00157,40,2025-05-04,,Assigned
714,EMP0005961,PRJ00698,30,2025-06-20,,Assigned
715,EMP0005961,PRJ00710,30,2026-05-15,,Assigned
716,EMP0029906,PRJ00152,70,2025-03-27,,Assigned
717,EMP0029906,PRJ00644,30,2025-08-08,,Assigned
718,EMP0077603,PRJ00710,100,2026-05-15,,Assigned
719,EMP0063581,PRJ00644,100,2025-08-08,,Assigned
720,EMP0064278,PRJ00664,100,2026-05-01,,Assigned
721,EMP0085810,PRJ00664,100,2026-05-01,,Assigned
722,EMP0012936,PRJ00157,100,2025-05-04,,Assigned
723,EMP0058069,PRJ00836,100,2025-08-01,,Assigned
724,EMP0071633,PRJ00201,100,2025-04-16,,Assigned
725,EMP0035507,PRJ00157,100,2025-05-04,,Assigned
726,EMP0056902,PRJ00716,40,2026-06-23,,Assigned
727,EMP0056902,PRJ00854,30,2026-01-27,,Assigned
728,EMP0056902,PRJ00995,30,2025-08-17,,Assigned
729,EMP0030145,PRJ00716,50,2026-06-23,,Assigned
730,EMP0030145,PRJ00698,50,2025-06-20,,Assigned
731,EMP0054093,PRJ00664,70,2026-05-01,,Assigned
732,EMP0054093,PRJ00716,30,2026-06-23,,Assigned
733,EMP0096373,PRJ00716,100,2026-06-23,,Assigned
734,EMP0057033,PRJ00664,100,2026-05-01,,Assigned
735,EMP0078456,PRJ00836,50,2025-08-01,,Assigned
736,EMP0078456,PRJ00644,50,2025-08-08,,Assigned
737,EMP0061404,PRJ00177,70,2025-12-03,,Assigned
738,EMP0061404,PRJ00644,30,2025-08-08,,Assigned
739,EMP0061442,PRJ00644,100,2025-08-08,,Assigned
740,EMP0061829,PRJ00152,50,2025-03-27,,Assigned
741,EMP0061829,PRJ00836,50,2025-08-01,,Assigned
742,EMP0068443,PRJ00854,50,2026-01-27,,Assigned
743,EMP0068443,PRJ00836,25,2025-08-01,,Assigned
744,EMP0068443,PRJ00710,25,2026-05-15,,Assigned
745,EMP0080275,PRJ00716,100,2026-06-23,,Assigned
746,EMP0006825,PRJ00664,100,2026-05-01,,Assigned
747,EMP0045129,PRJ00710,50,2026-05-15,,Assigned
748,EMP0045129,PRJ00644,50,2025-08-08,,Assigned
749,EMP0041746,PRJ00009,70,2025-05-18,,Assigned
750,EMP0041746,PRJ00710,30,2026-05-15,,Assigned
751,EMP0087290,PRJ00716,50,2026-06-23,,Assigned
752,EMP0087290,PRJ00854,50,2026-01-27,,Assigned
753,EMP0077779,PRJ00644,100,2025-08-08,,Assigned
754,EMP0041186,PRJ00710,100,2026-05-15,,Assigned
755,EMP0012980,PRJ00152,50,2025-03-27,,Assigned
756,EMP0012980,PRJ00995,30,2025-08-17,,Assigned
757,EMP0012980,PRJ00009,20,2025-05-18,,Assigned
758,EMP0013745,PRJ00716,100,2026-06-23,,Assigned
759,EMP0023001,PRJ00157,100,2025-05-04,,Assigned
760,EMP0045703,PRJ00177,100,2025-12-03,,Assigned
761,EMP0038861,PRJ00710,50,2026-05-15,,Assigned
762,EMP0038861,PRJ00157,50,2025-05-04,,Assigned
763,EMP0060378,PRJ00664,100,2026-05-01,,Assigned
764,EMP0073630,PRJ00698,100,2025-06-20,,Assigned
765,EMP0035622,PRJ00177,70,2025-12-03,,Assigned
766,EMP0035622,PRJ00710,30,2026-05-15,,Assigned
767,EMP0025153,PRJ00836,100,2025-08-01,,Assigned
768,EMP0081615,PRJ00644,100,2025-08-08,,Assigned
769,EMP0049373,PRJ00698,100,2025-06-20,,Assigned
770,EMP0024029,PRJ00698,100,2025-06-20,,Assigned
771,EMP0016412,PRJ00157,100,2025-05-04,,Assigned
772,EMP0032456,PRJ00157,100,2025-05-04,,Assigned
773,EMP0002662,PRJ00854,60,2026-01-27,,Assigned
774,EMP0002662,PRJ00716,40,2026-06-23,,Assigned
775,EMP0034209,PRJ00995,100,2025-08-17,,Assigned
776,EMP0041143,PRJ00152,100,2025-03-27,,Assigned
777,EMP0001911,PRJ00644,100,2025-08-08,,Assigned
778,EMP0009093,PRJ00201,100,2025-04-16,,Assigned
779,EMP0011511,PRJ00152,50,2025-03-27,,Assigned
780,EMP0011511,PRJ00177,50,2025-12-03,,Assigned
781,EMP0057257,PRJ00664,100,2026-05-01,,Assigned
782,EMP0078934,PRJ00644,100,2025-08-08,,Assigned
783,EMP0047215,PRJ00009,100,2025-05-18,,Assigned
784,EMP0067738,PRJ00152,100,2025-03-27,,Assigned
785,EMP0032929,PRJ00664,60,2026-05-01,,Assigned
786,EMP0032929,PRJ00836,40,2025-08-01,,Assigned
787,EMP0082520,PRJ00710,50,2026-05-15,,Assigned
788,EMP0082520,PRJ00644,30,2025-08-08,,Assigned
789,EMP0082520,PRJ00201,20,2025-04-16,,Assigned
790,EMP0060003,PRJ00854,100,2026-01-27,,Assigned
791,EMP0054177,PRJ00710,100,2026-05-15,,Assigned
792,EMP0073449,PRJ00152,60,2025-03-27,,Assigned
793,EMP0073449,PRJ00710,40,2026-05-15,,Assigned
794,EMP0013924,PRJ00644,100,2025-08-08,,Assigned
795,EMP0026224,PRJ00836,100,2025-08-01,,Assigned
796,EMP0047169,PRJ00698,100,2025-06-20,,Assigned
797,EMP0060614,PRJ00710,100,2026-05-15,,Assigned
798,EMP0086017,PRJ00664,50,2026-05-01,,Assigned
799,EMP0086017,PRJ00152,50,2025-03-27,,Assigned
800,EMP0074077,PRJ00664,100,2026-05-01,,Assigned
801,EMP0001483,PRJ00836,100,2025-08-01,,Assigned
802,EMP0057173,PRJ00716,100,2026-06-23,,Assigned
803,EMP0066242,PRJ00698,100,2025-06-20,,Assigned
804,EMP0083398,PRJ00710,100,2026-05-15,,Assigned
805,EMP0024387,PRJ00152,100,2025-03-27,,Assigned
806,EMP0087870,PRJ00698,60,2025-06-20,,Assigned
807,EMP0087870,PRJ00157,40,2025-05-04,,Assigned
808,EMP0071481,PRJ00201,100,2025-04-16,,Assigned
809,EMP0096885,PRJ00716,100,2026-06-23,,Assigned
810,EMP0086082,PRJ00644,100,2025-08-08,,Assigned
811,EMP0076346,PRJ00698,50,2025-06-20,,Assigned
812,EMP0076346,PRJ00710,25,2026-05-15,,Assigned
813,EMP0076346,PRJ00201,25,2025-04-16,,Assigned
814,EMP0040003,PRJ00009,100,2025-05-18,,Assigned
815,EMP0081723,PRJ00995,100,2025-08-17,,Assigned
816,EMP0032874,PRJ00201,100,2025-04-16,,Assigned
817,EMP0023156,PRJ00157,100,2025-05-04,,Assigned
818,EMP0015764,PRJ00152,100,2025-03-27,,Assigned
819,EMP0042548,PRJ00644,100,2025-08-08,,Assigned
820,EMP0019782,PRJ00698,100,2025-06-20,,Assigned
821,EMP0067370,PRJ00710,100,2026-05-15,,Assigned
822,EMP0063678,PRJ00644,40,2025-08-08,,Assigned
823,EMP0063678,PRJ00991,30,2025-09-26,,Assigned
824,EMP0063678,PRJ00710,30,2026-05-15,,Assigned
825,EMP0051722,PRJ00644,100,2025-08-08,,Assigned
826,EMP0019767,PRJ00854,100,2026-01-27,,Assigned
827,EMP0008304,PRJ00698,60,2025-06-20,,Assigned
828,EMP0008304,PRJ00177,40,2025-12-03,,Assigned
829,EMP0000848,PRJ00152,100,2025-03-27,,Assigned
830,EMP0044742,PRJ00836,60,2025-08-01,,Assigned
831,EMP0044742,PRJ00157,40,2025-05-04,,Assigned
832,EMP0093509,PRJ00698,100,2025-06-20,,Assigned
833,EMP0059769,PRJ00009,100,2025-05-18,,Assigned
834,EMP0040830,PRJ00152,50,2025-03-27,,Assigned
835,EMP0040830,PRJ00201,50,2025-04-16,,Assigned
836,EMP0009390,PRJ00177,100,2025-12-03,,Assigned
837,EMP0088923,PRJ00710,50,2026-05-15,,Assigned
838,EMP0088923,PRJ00995,50,2025-08-17,,Assigned
839,EMP0052004,PRJ00716,100,2026-06-23,,Assigned
840,EMP0084774,PRJ00716,100,2026-06-23,,Assigned
841,EMP0062410,PRJ00698,60,2025-06-20,,Assigned
842,EMP0062410,PRJ00991,40,2025-09-26,,Assigned
843,EMP0077906,PRJ00995,70,2025-08-17,,Assigned
844,EMP0077906,PRJ00644,30,2025-08-08,,Assigned
845,EMP0055375,PRJ00716,100,2026-06-23,,Assigned
846,EMP0064072,PRJ00716,50,2026-06-23,,Assigned
847,EMP0064072,PRJ00152,30,2025-03-27,,Assigned
848,EMP0064072,PRJ00854,20,2026-01-27,,Assigned
849,EMP0099868,PRJ00177,100,2025-12-03,,Assigned
850,EMP0038305,PRJ00664,60,2026-05-01,,Assigned
851,EMP0038305,PRJ00152,40,2025-03-27,,Assigned
852,EMP0097468,PRJ00644,100,2025-08-08,,Assigned
853,EMP0044604,PRJ00664,100,2026-05-01,,Assigned
854,EMP0021737,PRJ00201,100,2025-04-16,,Assigned
855,EMP0030091,PRJ00836,70,2025-08-01,,Assigned
856,EMP0030091,PRJ00716,30,2026-06-23,,Assigned
857,EMP0023339,PRJ00157,50,2025-05-04,,Assigned
858,EMP0023339,PRJ00710,30,2026-05-15,,Assigned
859,EMP0023339,PRJ00991,20,2025-09-26,,Assigned
860,EMP0067550,PRJ00854,100,2026-01-27,,Assigned
861,EMP0011246,PRJ00698,100,2025-06-20,,Assigned
862,EMP0071473,PRJ00710,100,2026-05-15,,Assigned
863,EMP0064922,PRJ00009,100,2025-05-18,,Assigned
864,EMP0020560,PRJ00664,100,2026-05-01,,Assigned
865,EMP0064568,PRJ00664,100,2026-05-01,,Assigned
866,EMP0022236,PRJ00995,50,2025-08-17,,Assigned
867,EMP0022236,PRJ00698,30,2025-06-20,,Assigned
868,EMP0022236,PRJ00664,20,2026-05-01,,Assigned
869,EMP0012949,PRJ00644,50,2025-08-08,,Assigned
870,EMP0012949,PRJ00177,30,2025-12-03,,Assigned
871,EMP0012949,PRJ00152,20,2025-03-27,,Assigned
872,EMP0024893,PRJ00152,100,2025-03-27,,Assigned
873,EMP0071543,PRJ00836,100,2025-08-01,,Assigned
874,EMP0022347,PRJ00698,70,2025-06-20,,Assigned
875,EMP0022347,PRJ00201,30,2025-04-16,,Assigned
876,EMP0003040,PRJ00698,100,2025-06-20,,Assigned
877,EMP0033291,PRJ00710,100,2026-05-15,,Assigned
878,EMP0076754,PRJ00716,50,2026-06-23,,Assigned
879,EMP0076754,PRJ00009,25,2025-05-18,,Assigned
880,EMP0076754,PRJ00644,25,2025-08-08,,Assigned
881,EMP0035733,PRJ00854,100,2026-01-27,,Assigned
882,EMP0022241,PRJ00710,100,2026-05-15,,Assigned
883,EMP0078024,PRJ00157,40,2025-05-04,,Assigned
884,EMP0078024,PRJ00664,30,2026-05-01,,Assigned
885,EMP0078024,PRJ00009,30,2025-05-18,,Assigned
886,EMP0062564,PRJ00716,100,2026-06-23,,Assigned
887,EMP0034894,PRJ00995,70,2025-08-17,,Assigned
888,EMP0034894,PRJ00836,30,2025-08-01,,Assigned
889,EMP0018257,PRJ00644,40,2025-08-08,,Assigned
890,EMP0018257,PRJ00698,30,2025-06-20,,Assigned
891,EMP0018257,PRJ00664,30,2026-05-01,,Assigned
892,EMP0027910,PRJ00644,50,2025-08-08,,Assigned
893,EMP0027910,PRJ00664,50,2026-05-01,,Assigned
894,EMP0028499,PRJ00664,100,2026-05-01,,Assigned
895,EMP0039283,PRJ00836,50,2025-08-01,,Assigned
896,EMP0039283,PRJ00710,50,2026-05-15,,Assigned
897,EMP0016887,PRJ00157,100,2025-05-04,,Assigned
898,EMP0021852,PRJ00698,60,2025-06-20,,Assigned
