ReviewID,EmployeeID,ReviewDate,PerformanceScore,PerformanceRating
REV00000536,EMP0000205,2024-12-31,3.9,3
REV00000537,EMP0000205,2025-12-31,3.6,3
REV00000538,EMP0000206,2024-12-31,4.3,4
REV00000539,EMP0000206,2025-12-31,4.4,4
REV00000540,EMP0000207,2023-12-31,4.4,4
REV00000541,EMP0000207,2024-12-31,4.8,4
REV00000542,EMP0000207,2025-12-31,4.7,4
REV00000543,EMP0000208,2023-12-31,5.0,4
REV00000544,EMP0000208,2024-12-31,5.0,4
REV00000545,EMP0000208,2025-12-31,5.0,4
REV00000546,EMP0000209,2023-12-31,3.6,3
REV00000547,EMP0000209,2024-12-31,3.6,3
REV00000548,EMP0000209,2025-12-31,3.5,3
REV00000549,EMP0000210,2023-12-31,3.7,3
REV00000550,EMP0000210,2024-12-31,3.7,3
REV00000551,EMP0000210,2025-12-31,3.4,3
REV00000552,EMP0000211,2023-12-31,4.1,4
REV00000553,EMP0000211,2024-12-31,3.9,3
REV00000554,EMP0000211,2025-12-31,4.0,4
REV00000555,EMP0000212,2023-12-31,4.2,4
REV00000556,EMP0000212,2024-12-31,4.0,4
REV00000557,EMP0000212,2025-12-31,4.1,4
REV00000558,EMP0000213,2023-12-31,3.8,3
REV00000559,EMP0000213,2024-12-31,3.6,3
REV00000560,EMP0000213,2025-12-31,4.0,4
REV00000561,EMP0000214,2024-12-31,4.5,4
REV00000562,EMP0000214,2025-12-31,4.4,4
REV00000563,EMP0000215,2023-12-31,4.4,4
REV00000564,EMP0000215,2024-12-31,4.4,4
REV00000565,EMP0000215,2025-12-31,4.5,4
REV00000566,EMP0000216,2023-12-31,3.4,3
REV00000567,EMP0000216,2024-12-31,3.7,3
REV00000568,EMP0000216,2025-12-31,3.3,3
REV00000569,EMP0000217,2023-12-31,3.4,3
REV00000570,EMP0000217,2024-12-31,3.0,3
REV00000571,EMP0000217,2025-12-31,2.6,2
REV00000572,EMP0000218,2023-12-31,3.9,3
REV00000573,EMP0000218,2024-12-31,4.2,4
REV00000574,EMP0000218,2025-12-31,3.8,3
REV00000575,EMP0000219,2023-12-31,3.7,3
REV00000576,EMP0000219,2024-12-31,3.8,3
REV00000577,EMP0000219,2025-12-31,3.3,3
REV00000578,EMP0000220,2024-12-31,3.8,3
REV00000579,EMP0000220,2025-12-31,3.3,3
REV00000580,EMP0000221,2023-12-31,4.1,4
REV00000581,EMP0000221,2024-12-31,3.8,3
REV00000582,EMP0000221,2025-12-31,3.5,3
REV00000583,EMP0000222,2023-12-31,3.7,3
REV00000584,EMP0000222,2024-12-31,3.5,3
REV00000585,EMP0000222,2025-12-31,3.3,3
REV00000586,EMP0000223,2025-12-31,4.0,4
REV00000587,EMP0000224,2023-12-31,4.2,4
REV00000588,EMP0000224,2024-12-31,4.1,4
REV00000589,EMP0000224,2025-12-31,4.3,4
REV00000590,EMP0000225,2024-12-31,3.6,3
REV00000591,EMP0000225,2025-12-31,3.5,3
REV00000592,EMP0000226,2023-12-31,4.2,4
REV00000593,EMP0000226,2024-12-31,3.9,3
REV00000594,EMP0000226,2025-12-31,3.6,3
REV00000595,EMP0000227,2023-12-31,4.2,4
REV00000596,EMP0000227,2024-12-31,4.5,4
REV00000597,EMP0000227,2025-12-31,4.9,4
REV00000598,EMP0000228,2025-12-31,4.4,4
REV00000599,EMP0000229,2023-12-31,3.9,3
REV00000600,EMP0000229,2024-12-31,3.9,3
REV00000601,EMP0000229,2025-12-31,4.0,4
REV00000602,EMP0000230,2023-12-31,3.5,3
REV00000603,EMP0000230,2024-12-31,3.4,3
REV00000604,EMP0000230,2025-12-31,3.0,3
REV00000605,EMP0000231,2023-12-31,3.9,3
REV00000606,EMP0000231,2024-12-31,3.9,3
REV00000607,EMP0000231,2025-12-31,4.1,4
REV00000608,EMP0000232,2023-12-31,4.2,4
REV00000609,EMP0000232,2024-12-31,4.3,4
REV00000610,EMP0000232,2025-12-31,4.1,4
REV00000611,EMP0000233,2023-12-31,3.6,3
REV00000612,EMP0000233,2024-12-31,3.9,3
REV00000613,EMP0000233,2025-12-31,4.4,4
REV00000614,EMP0000234,2023-12-31,3.7,3
REV00000615,EMP0000234,2024-12-31,3.8,3
REV00000616,EMP0000234,2025-12-31,3.8,3
REV00000617,EMP0000235,2025-12-31,3.6,3
REV00000618,EMP0000236,2023-12-31,3.7,3
REV00000619,EMP0000236,2024-12-31,3.6,3
REV00000620,EMP0000236,2025-12-31,3.8,3
REV00000621,EMP0000237,2023-12-31,4.8,4
REV00000622,EMP0000237,2024-12-31,4.9,4
REV00000623,EMP0000237,2025-12-31,4.9,4
REV00000624,EMP0000238,2023-12-31,4.1,4
REV00000625,EMP0000238,2024-12-31,4.2,4
REV00000626,EMP0000238,2025-12-31,4.6,4
REV00000627,EMP0000239,2023-12-31,4.1,4
REV00000628,EMP0000239,2024-12-31,4.6,4
REV00000629,EMP0000239,2025-12-31,4.2,4
REV00000630,EMP0000240,2023-12-31,3.8,3
REV00000631,EMP0000240,2024-12-31,4.0,4
REV00000632,EMP0000240,2025-12-31,3.5,3
REV00000633,EMP0000241,2023-12-31,4.2,4
REV00000634,EMP0000241,2024-12-31,4.6,4
REV00000635,EMP0000241,2025-12-31,4.5,4
REV00000636,EMP0000242,2024-12-31,4.2,4
REV00000637,EMP0000242,2025-12-31,4.6,4
REV00000638,EMP0000243,2024-12-31,3.6,3
REV00000639,EMP0000243,2025-12-31,3.2,3
REV00000640,EMP0000244,2023-12-31,4.5,4
REV00000641,EMP0000244,2024-12-31,4.5,4
REV00000642,EMP0000244,2025-12-31,5.0,4
REV00000643,EMP0000245,2025-12-31,4.1,4
REV00000644,EMP0000246,2023-12-31,4.6,4
REV00000645,EMP0000246,2024-12-31,4.5,4
REV00000646,EMP0000246,2025-12-31,4.6,4
REV00000647,EMP0000248,2023-12-31,3.7,3
REV00000648,EMP0000248,2024-12-31,3.6,3
REV00000649,EMP0000248,2025-12-31,3.7,3
REV00000650,EMP0000249,2024-12-31,4.3,4
REV00000651,EMP0000249,2025-12-31,4.6,4
REV00000652,EMP0000250,2023-12-31,4.0,4
REV00000653,EMP0000250,2024-12-31,3.8,3
REV00000654,EMP0000250,2025-12-31,4.0,4
REV00000655,EMP0000251,2023-12-31,4.3,4
REV00000656,EMP0000251,2024-12-31,4.7,4
REV00000657,EMP0000251,2025-12-31,4.5,4
REV00000658,EMP0000252,2023-12-31,4.1,4
REV00000659,EMP0000252,2024-12-31,3.9,3
REV00000660,EMP0000252,2025-12-31,3.7,3
REV00000661,EMP0000253,2025-12-31,3.7,3
REV00000662,EMP0000254,2023-12-31,4.2,4
REV00000663,EMP0000254,2024-12-31,3.9,3
REV00000664,EMP0000254,2025-12-31,3.7,3
REV00000665,EMP0000255,2023-12-31,3.8,3
REV00000666,EMP0000255,2024-12-31,3.9,3
REV00000667,EMP0000255,2025-12-31,4.3,4
REV00000668,EMP0000256,2024-12-31,4.3,4
REV00000669,EMP0000256,2025-12-31,4.2,4
REV00000670,EMP0000257,2023-12-31,4.6,4
REV00000671,EMP0000257,2024-12-31,4.2,4
REV00000672,EMP0000257,2025-12-31,3.9,3
REV00000673,EMP0000258,2023-12-31,4.0,4
REV00000674,EMP0000258,2024-12-31,4.0,4
REV00000675,EMP0000258,2025-12-31,4.1,4
REV00000676,EMP0000259,2023-12-31,4.2,4
REV00000677,EMP0000259,2024-12-31,4.3,4
REV00000678,EMP0000259,2025-12-31,3.9,3
REV00000679,EMP0000260,2024-12-31,4.4,4
REV00000680,EMP0000260,2025-12-31,4.7,4
REV00000681,EMP0000261,2023-12-31,5.0,4
REV00000682,EMP0000261,2024-12-31,4.8,4
REV00000683,EMP0000261,2025-12-31,4.8,4
REV00000684,EMP0000262,2023-12-31,3.8,3
REV00000685,EMP0000262,2024-12-31,3.5,3
REV00000686,EMP0000262,2025-12-31,3.7,3
REV00000687,EMP0000263,2025-12-31,4.3,4
REV00000688,EMP0000264,2023-12-31,3.8,3
REV00000689,EMP0000264,2024-12-31,4.3,4
REV00000690,EMP0000264,2025-12-31,4.5,4
REV00000691,EMP0000265,2023-12-31,4.4,4
REV00000692,EMP0000265,2024-12-31,4.1,4
REV00000693,EMP0000265,2025-12-31,4.1,4
REV00000694,EMP0000266,2023-12-31,3.8,3
REV00000695,EMP0000266,2024-12-31,3.7,3
REV00000696,EMP0000266,2025-12-31,3.7,3
REV00000697,EMP0000267,2025-12-31,4.3,4
REV00000698,EMP0000268,2023-12-31,4.1,4
REV00000699,EMP0000268,2024-12-31,4.2,4
REV00000700,EMP0000268,2025-12-31,4.0,4
REV00000701,EMP0000269,2023-12-31,3.8,3
REV00000702,EMP0000269,2024-12-31,3.5,3
REV00000703,EMP0000269,2025-12-31,3.2,3
REV00000704,EMP0000270,2023-12-31,4.4,4
REV00000705,EMP0000270,2024-12-31,4.0,4
REV00000706,EMP0000270,2025-12-31,4.1,4
REV00000707,EMP0000271,2023-12-31,3.5,3
REV00000708,EMP0000271,2024-12-31,3.9,3
REV00000709,EMP0000271,2025-12-31,3.9,3
REV00000710,EMP0000272,2023-12-31,4.6,4
REV00000711,EMP0000272,2024-12-31,4.5,4
REV00000712,EMP0000272,2025-12-31,4.9,4
REV00000713,EMP0000273,2025-12-31,3.9,3
REV00000714,EMP0000274,2023-12-31,5.0,4
REV00000715,EMP0000274,2024-12-31,4.6,4
REV00000716,EMP0000274,2025-12-31,4.7,4
REV00000717,EMP0000275,2023-12-31,5.0,4
REV00000718,EMP0000275,2024-12-31,5.0,4
REV00000719,EMP0000275,2025-12-31,4.6,4
REV00000720,EMP0000276,2023-12-31,3.4,3
REV00000721,EMP0000276,2024-12-31,3.2,3
REV00000722,EMP0000276,2025-12-31,2.9,2
REV00000723,EMP0000277,2023-12-31,4.4,4
REV00000724,EMP0000277,2024-12-31,4.7,4
REV00000725,EMP0000277,2025-12-31,4.9,4
REV00000726,EMP0000278,2024-12-31,4.1,4
REV00000727,EMP0000278,2025-12-31,3.8,3
REV00000728,EMP0000279,2023-12-31,4.0,4
REV00000729,EMP0000279,2024-12-31,4.4,4
REV00000730,EMP0000279,2025-12-31,4.4,4
REV00000731,EMP0000280,2023-12-31,4.2,4
REV00000732,EMP0000280,2024-12-31,4.6,4
REV00000733,EMP0000280,2025-12-31,4.7,4
REV00000734,EMP0000281,2023-12-31,4.1,4
REV00000735,EMP0000281,2024-12-31,4.1,4
REV00000736,EMP0000281,2025-12-31,4.3,4
REV00000737,EMP0000282,2023-12-31,3.6,3
REV00000738,EMP0000282,2024-12-31,4.0,4
REV00000739,EMP0000282,2025-12-31,3.5,3
REV00000740,EMP0000283,2023-12-31,4.3,4
REV00000741,EMP0000283,2024-12-31,3.8,3
REV00000742,EMP0000283,2025-12-31,3.7,3
REV00000743,EMP0000284,2023-12-31,3.9,3
REV00000744,EMP0000284,2024-12-31,3.5,3
REV00000745,EMP0000284,2025-12-31,3.1,3
REV00000746,EMP0000285,2023-12-31,4.8,4
REV00000747,EMP0000285,2024-12-31,5.0,4
REV00000748,EMP0000285,2025-12-31,4.5,4
REV00000749,EMP0000286,2023-12-31,4.1,4
REV00000750,EMP0000286,2024-12-31,3.6,3
REV00000751,EMP0000286,2025-12-31,3.9,3
REV00000752,EMP0000287,2023-12-31,3.7,3
REV00000753,EMP0000287,2024-12-31,3.6,3
REV00000754,EMP0000287,2025-12-31,3.8,3
REV00000755,EMP0000288,2024-12-31,4.0,4
REV00000756,EMP0000288,2025-12-31,3.8,3
REV00000757,EMP0000289,2023-12-31,4.3,4
REV00000758,EMP0000289,2024-12-31,4.4,4
REV00000759,EMP0000289,2025-12-31,4.2,4
REV00000760,EMP0000290,2023-12-31,4.3,4
REV00000761,EMP0000290,2024-12-31,3.8,3
REV00000762,EMP0000290,2025-12-31,3.3,3
REV00000763,EMP0000291,2023-12-31,4.2,4
REV00000764,EMP0000291,2024-12-31,4.3,4
REV00000765,EMP0000291,2025-12-31,4.4,4
REV00000766,EMP0000292,2024-12-31,5.0,4
REV00000767,EMP0000292,2025-12-31,4.5,4
REV00000768,EMP0000293,2023-12-31,4.1,4
REV00000769,EMP0000293,2024-12-31,3.9,3
REV00000770,EMP0000293,2025-12-31,4.2,4
REV00000771,EMP0000294,2023-12-31,4.1,4
REV00000772,EMP0000294,2024-12-31,4.0,4
REV00000773,EMP0000294,2025-12-31,4.4,4
REV00000774,EMP0000295,2023-12-31,4.1,4
REV00000775,EMP0000295,2024-12-31,3.7,3
REV00000776,EMP0000295,2025-12-31,4.0,4
REV00000777,EMP0000296,2023-12-31,3.9,3
REV00000778,EMP0000296,2024-12-31,3.5,3
REV00000779,EMP0000296,2025-12-31,3.1,3
REV00000780,EMP0000297,2023-12-31,3.7,3
REV00000781,EMP0000297,2024-12-31,3.2,3
REV00000782,EMP0000297,2025-12-31,2.9,2
REV00000783,EMP0000298,2023-12-31,3.7,3
REV00000784,EMP0000298,2024-12-31,4.0,4
REV00000785,EMP0000298,2025-12-31,4.1,4
REV00000786,EMP0000299,2023-12-31,4.8,4
REV00000787,EMP0000299,2024-12-31,5.0,4
REV00000788,EMP0000299,2025-12-31,5.0,4
REV00000789,EMP0000300,2023-12-31,3.8,3
REV00000790,EMP0000300,2024-12-31,3.6,3
REV00000791,EMP0000300,2025-12-31,3.5,3
REV00000792,EMP0000301,2023-12-31,4.0,4
REV00000793,EMP0000301,2024-12-31,3.6,3
REV00000794,EMP0000301,2025-12-31,3.6,3
REV00000795,EMP0000302,2023-12-31,4.8,4
REV00000796,EMP0000302,2024-12-31,5.0,4
REV00000797,EMP0000302,2025-12-31,4.7,4
REV00000798,EMP0000303,2023-12-31,4.5,4
REV00000799,EMP0000303,2024-12-31,4.3,4
REV00000800,EMP0000303,2025-12-31,3.9,3
REV00000801,EMP0000304,2023-12-31,3.8,3
REV00000802,EMP0000304,2024-12-31,3.8,3
REV00000803,EMP0000304,2025-12-31,3.8,3
REV00000804,EMP0000305,2023-12-31,4.5,4
REV00000805,EMP0000305,2024-12-31,4.3,4
REV00000806,EMP0000305,2025-12-31,4.1,4
REV00000807,EMP0000306,2023-12-31,3.4,3
REV00000808,EMP0000306,2024-12-31,3.4,3
REV00000809,EMP0000306,2025-12-31,3.9,3
REV00000810,EMP0000307,2023-12-31,5.0,4
REV00000811,EMP0000307,2024-12-31,5.0,4
REV00000812,EMP0000307,2025-12-31,4.7,4
REV00000813,EMP0000308,2023-12-31,4.2,4
REV00000814,EMP0000308,2024-12-31,4.2,4
REV00000815,EMP0000308,2025-12-31,4.1,4
REV00000816,EMP0000309,2023-12-31,4.0,4
REV00000817,EMP0000309,2024-12-31,4.0,4
REV00000818,EMP0000309,2025-12-31,3.8,3
REV00000819,EMP0000310,2023-12-31,3.5,3
REV00000820,EMP0000310,2024-12-31,3.5,3
REV00000821,EMP0000310,2025-12-31,3.8,3
REV00000822,EMP0000311,2023-12-31,4.1,4
REV00000823,EMP0000311,2024-12-31,3.9,3
REV00000824,EMP0000311,2025-12-31,3.9,3
REV00000825,EMP0000312,2023-12-31,3.9,3
REV00000826,EMP0000312,2024-12-31,4.2,4
REV00000827,EMP0000312,2025-12-31,4.0,4
REV00000828,EMP0000313,2023-12-31,4.3,4
REV00000829,EMP0000313,2024-12-31,4.6,4
REV00000830,EMP0000313,2025-12-31,4.4,4
REV00000831,EMP0000314,2023-12-31,4.0,4
REV00000832,EMP0000314,2024-12-31,3.9,3
REV00000833,EMP0000314,2025-12-31,3.8,3
REV00000834,EMP0000315,2024-12-31,3.6,3
REV00000835,EMP0000315,2025-12-31,3.4,3
REV00000836,EMP0000316,2023-12-31,3.8,3
REV00000837,EMP0000316,2024-12-31,3.7,3
REV00000838,EMP0000316,2025-12-31,3.7,3
REV00000839,EMP0000317,2023-12-31,4.9,4
REV00000840,EMP0000317,2024-12-31,4.7,4
REV00000841,EMP0000317,2025-12-31,4.3,4
REV00000842,EMP0000318,2023-12-31,4.2,4
REV00000843,EMP0000318,2024-12-31,4.6,4
REV00000844,EMP0000318,2025-12-31,4.6,4
REV00000845,EMP0000319,2024-12-31,5.0,4
REV00000846,EMP0000319,2025-12-31,5.0,4
REV00000847,EMP0000320,2023-12-31,3.8,3
REV00000848,EMP0000320,2024-12-31,3.3,3
REV00000849,EMP0000320,2025-12-31,3.3,3
REV00000850,EMP0000321,2023-12-31,3.8,3
REV00000851,EMP0000321,2024-12-31,3.8,3
REV00000852,EMP0000321,2025-12-31,3.9,3
REV00000853,EMP0000322,2023-12-31,4.2,4
REV00000854,EMP0000322,2024-12-31,4.6,4
REV00000855,EMP0000322,2025-12-31,4.1,4
REV00000856,EMP0000323,2023-12-31,4.1,4
REV00000857,EMP0000323,2024-12-31,4.5,4
REV00000858,EMP0000323,2025-12-31,4.2,4
REV00000859,EMP0000325,2023-12-31,3.8,3
REV00000860,EMP0000325,2024-12-31,4.0,4
REV00000861,EMP0000325,2025-12-31,4.0,4
REV00000862,EMP0000326,2023-12-31,5.0,4
REV00000863,EMP0000326,2024-12-31,4.6,4
REV00000864,EMP0000326,2025-12-31,4.6,4
REV00000865,EMP0000327,2023-12-31,3.6,3
REV00000866,EMP0000327,2024-12-31,3.4,3
REV00000867,EMP0000327,2025-12-31,3.2,3
REV00000868,EMP0000328,2023-12-31,3.5,3
REV00000869,EMP0000328,2024-12-31,3.8,3
REV00000870,EMP0000328,2025-12-31,3.7,3
REV00000871,EMP0000329,2024-12-31,3.9,3
REV00000872,EMP0000329,2025-12-31,4.2,4
REV00000873,EMP0000330,2024-12-31,3.8,3
REV00000874,EMP0000330,2025-12-31,3.7,3
REV00000875,EMP0000331,2023-12-31,4.0,4
REV00000876,EMP0000331,2024-12-31,4.3,4
REV00000877,EMP0000331,2025-12-31,4.1,4
REV00000878,EMP0000332,2024-12-31,3.9,3
REV00000879,EMP0000332,2025-12-31,3.8,3
REV00000880,EMP0000333,2023-12-31,3.4,3
REV00000881,EMP0000333,2024-12-31,3.2,3
REV00000882,EMP0000333,2025-12-31,3.2,3
REV00000883,EMP0000334,2023-12-31,4.9,4
REV00000884,EMP0000334,2024-12-31,4.6,4
REV00000885,EMP0000334,2025-12-31,4.6,4
REV00000886,EMP0000335,2023-12-31,4.0,4
REV00000887,EMP0000335,2024-12-31,4.2,4
REV00000888,EMP0000335,2025-12-31,4.1,4
REV00000889,EMP0000336,2023-12-31,3.8,3
REV00000890,EMP0000336,2024-12-31,3.8,3
REV00000891,EMP0000336,2025-12-31,3.4,3
REV00000892,EMP0000337,2023-12-31,5.0,4
REV00000893,EMP0000337,2024-12-31,4.9,4
REV00000894,EMP0000337,2025-12-31,4.8,4
REV00000895,EMP0000338,2023-12-31,4.5,4
REV00000896,EMP0000338,2024-12-31,4.8,4
REV00000897,EMP0000338,2025-12-31,5.0,4
REV00000898,EMP0000339,2023-12-31,3.4,3
REV00000899,EMP0000339,2024-12-31,3.5,3
REV00000900,EMP0000339,2025-12-31,3.9,3
REV00000901,EMP0000340,2023-12-31,4.2,4
REV00000902,EMP0000340,2024-12-31,4.1,4
REV00000903,EMP0000340,2025-12-31,4.3,4
REV00000904,EMP0000341,2023-12-31,3.6,3
REV00000905,EMP0000341,2024-12-31,3.9,3
REV00000906,EMP0000341,2025-12-31,4.1,4
REV00000907,EMP0000342,2023-12-31,4.5,4
REV00000908,EMP0000342,2024-12-31,4.5,4
REV00000909,EMP0000342,2025-12-31,4.4,4
REV00000910,EMP0000343,2023-12-31,4.8,4
REV00000911,EMP0000343,2024-12-31,4.9,4
REV00000912,EMP0000343,2025-12-31,4.8,4
REV00000913,EMP0000344,2023-12-31,3.8,3
REV00000914,EMP0000344,2024-12-31,3.3,3
REV00000915,EMP0000344,2025-12-31,2.8,2
REV00000916,EMP0000345,2023-12-31,3.5,3
REV00000917,EMP0000345,2024-12-31,3.8,3
REV00000918,EMP0000345,2025-12-31,3.6,3
REV00000919,EMP0000346,2023-12-31,4.0,4
REV00000920,EMP0000346,2024-12-31,3.8,3
REV00000921,EMP0000346,2025-12-31,4.0,4
REV00000922,EMP0000347,2023-12-31,3.9,3
REV00000923,EMP0000347,2024-12-31,3.8,3
REV00000924,EMP0000347,2025-12-31,3.5,3
REV00000925,EMP0000348,2023-12-31,4.2,4
REV00000926,EMP0000348,2024-12-31,4.0,4
REV00000927,EMP0000348,2025-12-31,3.6,3
REV00000928,EMP0000349,2025-12-31,4.4,4
REV00000929,EMP0000350,2023-12-31,3.6,3
REV00000930,EMP0000350,2024-12-31,4.1,4
REV00000931,EMP0000350,2025-12-31,4.1,4
REV00000932,EMP0000351,2023-12-31,5.0,4
REV00000933,EMP0000351,2024-12-31,5.0,4
REV00000934,EMP0000351,2025-12-31,5.0,4
REV00000935,EMP0000352,2023-12-31,3.5,3
REV00000936,EMP0000352,2024-12-31,3.2,3
REV00000937,EMP0000352,2025-12-31,3.0,3
REV00000938,EMP0000353,2023-12-31,3.6,3
REV00000939,EMP0000353,2024-12-31,3.4,3
REV00000940,EMP0000353,2025-12-31,3.4,3
REV00000941,EMP0000354,2023-12-31,3.5,3
REV00000942,EMP0000354,2024-12-31,3.9,3
REV00000943,EMP0000354,2025-12-31,3.5,3
REV00000944,EMP0000355,2023-12-31,3.5,3
REV00000945,EMP0000355,2024-12-31,3.4,3
REV00000946,EMP0000355,2025-12-31,3.1,3
REV00000947,EMP0000356,2023-12-31,3.8,3
REV00000948,EMP0000356,2024-12-31,3.7,3
REV00000949,EMP0000356,2025-12-31,3.3,3
REV00000950,EMP0000357,2023-12-31,5.0,4
REV00000951,EMP0000357,2024-12-31,5.0,4
REV00000952,EMP0000357,2025-12-31,5.0,4
REV00000953,EMP0000358,2024-12-31,3.6,3
REV00000954,EMP0000358,2025-12-31,3.4,3
REV00000955,EMP0000359,2023-12-31,3.9,3
REV00000956,EMP0000359,2024-12-31,4.4,4
REV00000957,EMP0000359,2025-12-31,4.5,4
REV00000958,EMP0000360,2023-12-31,4.4,4
REV00000959,EMP0000360,2024-12-31,4.4,4
REV00000960,EMP0000360,2025-12-31,4.6,4
REV00000961,EMP0000361,2023-12-31,3.7,3
REV00000962,EMP0000361,2024-12-31,4.0,4
REV00000963,EMP0000361,2025-12-31,4.5,4
REV00000964,EMP0000362,2023-12-31,3.7,3
REV00000965,EMP0000362,2024-12-31,3.5,3
REV00000966,EMP0000362,2025-12-31,4.0,4
REV00000967,EMP0000363,2023-12-31,3.9,3
REV00000968,EMP0000363,2024-12-31,3.4,3
REV00000969,EMP0000363,2025-12-31,3.4,3
REV00000970,EMP0000364,2023-12-31,4.3,4
REV00000971,EMP0000364,2024-12-31,3.8,3
REV00000972,EMP0000364,2025-12-31,4.0,4
REV00000973,EMP0000365,2023-12-31,3.5,3
REV00000974,EMP0000365,2024-12-31,3.7,3
REV00000975,EMP0000365,2025-12-31,3.6,3
REV00000976,EMP0000366,2023-12-31,5.0,4
REV00000977,EMP0000366,2024-12-31,4.7,4
REV00000978,EMP0000366,2025-12-31,4.6,4
REV00000979,EMP0000367,2023-12-31,3.8,3
REV00000980,EMP0000367,2024-12-31,4.2,4
REV00000981,EMP0000367,2025-12-31,4.3,4
REV00000982,EMP0000368,2023-12-31,5.0,4
REV00000983,EMP0000368,2024-12-31,5.0,4
REV00000984,EMP0000368,2025-12-31,4.8,4
REV00000985,EMP0000369,2023-12-31,4.5,4
REV00000986,EMP0000369,2024-12-31,4.9,4
REV00000987,EMP0000369,2025-12-31,4.8,4
REV00000988,EMP0000370,2023-12-31,4.5,4
REV00000989,EMP0000370,2024-12-31,4.9,4
REV00000990,EMP0000370,2025-12-31,5.0,4
REV00000991,EMP0000371,2023-12-31,5.0,4
REV00000992,EMP0000371,2024-12-31,5.0,4
REV00000993,EMP0000371,2025-12-31,5.0,4
REV00000994,EMP0000372,2024-12-31,4.3,4
REV00000995,EMP0000372,2025-12-31,4.1,4
REV00000996,EMP0000373,2023-12-31,3.8,3
REV00000997,EMP0000373,2024-12-31,3.7,3
REV00000998,EMP0000373,2025-12-31,3.9,3
REV00000999,EMP0000374,2023-12-31,3.8,3
REV00001000,EMP0000374,2024-12-31,3.6,3
REV00001001,EMP0000374,2025-12-31,3.8,3
REV00001002,EMP0000375,2023-12-31,4.3,4
REV00001003,EMP0000375,2024-12-31,4.4,4
REV00001004,EMP0000375,2025-12-31,4.2,4
REV00001005,EMP0000376,2023-12-31,4.4,4
REV00001006,EMP0000376,2024-12-31,4.7,4
REV00001007,EMP0000376,2025-12-31,4.3,4
REV00001008,EMP0000377,2023-12-31,3.5,3
REV00001009,EMP0000377,2024-12-31,3.5,3
REV00001010,EMP0000377,2025-12-31,3.3,3
REV00001011,EMP0000378,2023-12-31,4.1,4
REV00001012,EMP0000378,2024-12-31,4.1,4
REV00001013,EMP0000378,2025-12-31,4.1,4
REV00001014,EMP0000379,2025-12-31,4.4,4
REV00001015,EMP0000380,2023-12-31,3.6,3
REV00001016,EMP0000380,2024-12-31,3.8,3
REV00001017,EMP0000380,2025-12-31,3.4,3
REV00001018,EMP0000381,2023-12-31,4.2,4
REV00001019,EMP0000381,2024-12-31,4.2,4
REV00001020,EMP0000381,2025-12-31,4.6,4
REV00001021,EMP0000382,2023-12-31,3.7,3
REV00001022,EMP0000382,2024-12-31,3.5,3
REV00001023,EMP0000382,2025-12-31,3.2,3
REV00001024,EMP0000383,2023-12-31,4.1,4
REV00001025,EMP0000383,2024-12-31,3.9,3
REV00001026,EMP0000383,2025-12-31,4.3,4
REV00001027,EMP0000384,2023-12-31,3.7,3
REV00001028,EMP0000384,2024-12-31,4.1,4
REV00001029,EMP0000384,2025-12-31,3.7,3
REV00001030,EMP0000385,2024-12-31,4.1,4
REV00001031,EMP0000385,2025-12-31,3.9,3
REV00001032,EMP0000386,2023-12-31,3.7,3
REV00001033,EMP0000386,2024-12-31,3.2,3
REV00001034,EMP0000386,2025-12-31,3.5,3
REV00001035,EMP0000387,2023-12-31,3.9,3
REV00001036,EMP0000387,2024-12-31,3.5,3
REV00001037,EMP0000387,2025-12-31,3.8,3
REV00001038,EMP0000388,2023-12-31,3.6,3
REV00001039,EMP0000388,2024-12-31,3.6,3
REV00001040,EMP0000388,2025-12-31,3.6,3
REV00001041,EMP0000389,2023-12-31,3.9,3
REV00001042,EMP0000389,2024-12-31,3.9,3
REV00001043,EMP0000389,2025-12-31,4.4,4
REV00001044,EMP0000390,2023-12-31,4.0,4
REV00001045,EMP0000390,2024-12-31,4.5,4
REV00001046,EMP0000390,2025-12-31,4.9,4
REV00001047,EMP0000391,2023-12-31,5.0,4
REV00001048,EMP0000391,2024-12-31,4.8,4
REV00001049,EMP0000391,2025-12-31,4.9,4
REV00001050,EMP0000392,2023-12-31,4.3,4
REV00001051,EMP0000392,2024-12-31,4.4,4
REV00001052,EMP0000392,2025-12-31,4.4,4
REV00001053,EMP0000393,2023-12-31,3.8,3
REV00001054,EMP0000393,2024-12-31,4.0,4
REV00001055,EMP0000393,2025-12-31,4.2,4
REV00001056,EMP0000394,2023-12-31,3.7,3
REV00001057,EMP0000394,2024-12-31,3.4,3
REV00001058,EMP0000394,2025-12-31,3.0,3
REV00001059,EMP0000395,2023-12-31,3.6,3
REV00001060,EMP0000395,2024-12-31,4.0,4
REV00001061,EMP0000395,2025-12-31,4.2,4
REV00001062,EMP0000396,2023-12-31,4.0,4
REV00001063,EMP0000396,2024-12-31,3.6,3
REV00001064,EMP0000396,2025-12-31,4.0,4
REV00001065,EMP0000397,2023-12-31,4.4,4
REV00001066,EMP0000397,2024-12-31,4.0,4
REV00001067,EMP0000397,2025-12-31,3.8,3
REV00001068,EMP0000398,2023-12-31,3.9,3
REV00001069,EMP0000398,2024-12-31,3.9,3
REV00001070,EMP0000398,2025-12-31,4.3,4
REV00001071,EMP0000399,2023-12-31,3.7,3
REV00001072,EMP0000399,2024-12-31,4.0,4
